;Column Labels;;;;;;;;;;;;
Row Labels;A;B;C;D;E;F;G;H;I;J;K;L;Grand Total
3028;0;0;0;0;0;0;0;0;0;0;0;0;0
3029;0;0;0;0;0;0;0;0;0;0;0;0;0
3030;0;0;0;2;0;2;0;1;1;0;0;0;6
3031;0;0;0;0;0;0;0;0;0;0;0;0;0
3032;2;0;0;2;3;2;0;0;2;0;0;0;11
3033;1;0;0;1;0;2;0;0;0;0;0;0;4
3034;0;0;3;0;0;2;0;2;0;0;0;0;7
3035;0;0;0;2;0;1;1;0;0;0;0;0;4
3036;3;0;0;1;0;3;0;0;1;0;0;0;8
3037;0;0;0;4;0;1;0;0;3;0;0;0;8
3038;0;0;0;1;0;1;0;0;0;0;0;0;2
3039;0;0;0;0;0;0;0;0;0;0;0;0;0
3040;0;0;0;0;0;0;0;0;0;0;0;0;0
3041;0;0;0;0;0;0;0;0;0;0;0;0;0
3042;0;1;0;1;0;1;0;0;1;0;0;0;4
3043;0;1;0;1;0;1;0;0;2;0;0;0;5
3044;0;0;0;0;0;0;0;0;0;0;0;0;0
3045;0;0;0;0;0;0;0;0;0;0;0;0;0
3046;0;0;0;0;0;0;0;0;0;0;0;0;0
3047;0;0;0;0;0;0;0;0;0;0;0;0;0
3048;1;0;0;1;0;2;0;1;0;0;0;0;5
3049;0;0;0;1;0;0;0;0;1;0;0;0;2
3050;0;0;0;0;0;0;0;0;0;0;0;0;0
3051;0;0;0;2;0;0;2;0;0;0;0;0;4
3052;0;0;0;0;0;1;1;0;0;0;0;0;2
3053;0;0;0;0;0;0;0;0;0;0;0;0;0
3054;0;0;0;0;0;0;0;0;0;0;0;0;0
3055;1;0;0;2;0;4;0;1;0;0;0;0;8
3056;0;0;0;1;0;0;0;0;1;0;0;0;2
3057;0;0;0;0;0;0;0;0;0;0;0;0;0
3058;0;4;0;0;0;7;0;0;0;0;0;0;11
3059;0;0;0;2;0;0;4;0;0;0;0;0;6
3060;0;0;0;0;0;0;0;0;0;0;0;0;0
3061;0;0;0;1;0;0;0;0;1;0;0;0;2
3062;0;0;0;0;0;0;0;0;0;0;0;0;0
3063;0;0;0;6;0;3;2;3;1;0;0;0;15
3064;0;0;0;1;0;0;0;2;1;0;0;0;4
3065;0;0;0;0;0;0;0;0;0;0;0;0;0
3066;0;0;0;0;0;0;0;0;0;0;2;0;2
3067;0;0;0;0;0;0;0;0;0;0;0;0;0
3068;0;0;0;2;0;0;2;0;0;0;0;0;4
3069;0;0;0;1;0;0;0;0;1;0;0;0;2
3070;0;0;0;0;0;0;0;0;0;0;0;0;0
3071;0;0;0;2;0;1;1;1;1;0;0;0;6
3072;0;0;0;2;0;0;1;0;1;0;0;0;4
3073;0;2;0;1;0;0;0;0;3;0;0;0;6
3074;0;1;0;0;0;3;0;0;0;0;0;0;4
3075;0;0;0;1;0;0;0;0;1;0;0;0;2
3076;0;0;0;0;0;0;0;0;0;0;0;0;0
3077;1;0;0;1;0;1;1;0;0;0;0;0;4
3078;0;0;0;0;0;0;0;0;0;0;0;0;0
3079;0;0;0;2;0;0;1;0;1;0;0;0;4
3080;1;0;0;1;0;1;0;0;1;0;0;0;4
3081;0;0;0;1;0;1;0;1;1;0;0;0;4
3082;0;0;0;1;0;1;0;1;1;0;0;0;4
3083;0;0;0;2;0;0;0;0;2;0;0;0;4
3084;1;0;0;1;0;1;0;0;0;0;0;0;3
3085;0;0;0;0;0;0;0;0;0;0;0;0;0
3086;0;0;0;2;0;2;0;0;1;0;0;0;5
3087;0;0;0;1;0;1;2;0;0;0;0;0;4
3088;0;0;0;4;0;1;0;0;3;0;0;0;8
3089;0;0;0;1;0;0;0;0;1;0;0;0;2
3090;0;0;0;0;0;0;0;0;0;0;0;0;0
3091;0;0;0;2;0;0;1;0;1;0;0;0;4
3092;0;0;1;2;0;1;0;1;1;0;0;0;6
3093;0;0;0;3;0;1;1;0;1;0;0;0;6
3094;0;1;0;0;0;2;0;2;3;0;0;0;8
3095;0;0;0;0;0;0;0;0;0;0;0;0;0
3096;0;0;0;1;0;0;0;0;1;0;0;0;2
3097;0;0;0;0;0;0;0;0;0;0;0;0;0
3098;0;0;0;4;0;3;0;0;2;0;0;0;9
3099;0;0;0;2;0;0;0;0;2;0;0;0;4
3100;0;0;0;0;0;1;1;0;0;0;0;0;2
3101;0;0;0;0;0;0;0;0;0;0;0;0;0
3102;0;0;0;1;0;3;0;3;0;0;0;0;7
3103;2;0;0;0;0;2;0;2;0;0;0;0;6
3104;2;0;0;1;0;1;0;0;0;0;0;0;4
3105;0;0;0;0;0;0;0;0;0;0;0;0;0
3106;0;0;0;2;0;3;0;2;1;0;0;0;8
3107;0;0;0;0;0;0;0;0;0;0;0;0;0
3108;0;0;0;0;0;0;0;0;0;0;0;0;0
3109;0;1;0;0;0;0;0;0;2;0;0;0;3
3110;0;0;0;0;0;0;0;0;0;0;0;0;0
3111;0;0;0;1;0;2;0;2;0;0;0;0;5
3112;0;0;0;1;0;2;0;2;0;0;0;0;5
3113;0;0;0;0;0;0;0;0;0;0;0;0;0
3114;0;0;0;0;0;0;0;0;0;0;0;0;0
3115;0;0;0;6;0;3;1;1;2;0;0;0;13
3116;0;0;0;2;0;1;0;0;1;0;0;0;4
3117;0;0;0;0;0;0;0;0;0;0;0;0;0
3118;0;0;0;2;0;0;1;0;1;0;0;0;4
3119;0;0;0;1;0;1;0;0;1;0;0;0;3
3120;0;0;0;0;0;0;0;0;0;0;0;0;0
3121;0;0;0;1;0;0;2;0;0;0;0;0;3
3122;0;0;0;2;0;1;1;0;0;0;0;0;4
3123;0;0;0;0;0;0;0;0;0;0;0;0;0
3124;0;0;0;3;0;1;0;0;3;0;0;0;7
3125;0;0;0;0;0;1;1;0;0;0;0;0;2
3126;0;0;0;0;0;0;0;0;0;0;0;0;0
3127;0;0;0;2;0;1;0;0;1;0;0;0;4
3128;2;1;0;3;0;2;0;0;4;0;0;0;12
3129;0;0;1;2;0;1;0;1;1;1;0;0;7
3130;0;0;0;0;0;0;0;0;0;0;0;0;0
3131;0;0;0;0;0;0;0;0;0;0;0;0;0
3132;3;0;0;1;0;2;0;0;0;0;0;0;6
3133;0;0;0;9;0;6;0;6;3;0;0;0;24
3134;0;0;0;2;0;2;0;0;1;0;0;0;5
3135;0;0;0;3;0;1;0;0;2;0;0;0;6
3136;0;0;0;0;0;0;0;0;0;0;0;0;0
3137;0;0;0;2;0;1;0;1;1;0;0;0;5
3138;0;0;0;0;0;0;0;0;0;0;0;0;0
3139;0;0;0;0;0;0;0;0;0;0;0;0;0
3140;0;0;0;0;0;1;1;0;0;0;0;0;2
3141;0;0;0;0;0;0;0;0;0;0;0;0;0
3142;0;0;0;1;0;1;0;0;0;0;0;0;2
3143;0;0;0;0;0;0;0;0;0;0;0;0;0
3144;0;0;0;0;0;0;0;0;0;0;0;0;0
3145;0;0;0;2;0;1;1;0;0;0;0;0;4
3146;0;0;0;1;0;0;0;0;1;0;0;0;2
3147;0;0;0;0;0;0;0;0;0;0;0;0;0
3148;0;0;0;0;0;0;1;0;0;0;1;0;2
3149;0;0;0;0;0;0;0;0;0;0;0;0;0
3150;0;0;0;0;0;0;0;0;0;0;0;0;0
3151;0;0;1;4;0;0;0;1;4;1;0;0;11
3152;0;1;0;1;0;0;0;1;2;0;0;0;5
3153;0;0;0;2;0;0;1;0;1;0;0;0;4
3154;0;0;0;0;0;0;0;0;0;0;0;0;0
3155;2;0;1;5;2;4;0;8;0;0;0;0;22
3156;0;0;0;1;0;0;0;1;1;0;1;0;4
3157;0;0;0;0;0;0;0;0;0;0;0;0;0
3158;0;0;0;1;0;0;1;0;1;0;0;0;3
3159;0;0;0;1;0;0;0;0;1;0;0;0;2
3160;0;0;0;0;0;0;0;0;0;0;0;0;0
3161;0;0;0;2;0;0;0;0;2;0;0;0;4
3162;1;0;0;1;0;2;0;1;0;0;0;0;5
3163;0;0;0;1;0;0;0;0;1;0;0;0;2
3164;0;0;0;0;0;0;0;0;0;0;0;0;0
3165;0;0;0;5;0;1;2;0;2;0;0;0;10
3166;0;0;0;0;0;0;0;0;0;0;0;0;0
3167;0;0;0;0;0;0;0;0;0;0;0;0;0
3168;0;0;0;0;0;0;0;0;0;0;0;0;0
3169;0;0;0;0;0;0;0;0;0;0;0;0;0
3170;0;0;0;4;0;3;0;0;1;0;0;0;8
3171;0;0;0;0;0;0;0;0;0;0;0;0;0
3172;0;0;0;2;0;0;0;0;2;0;0;0;4
3173;0;0;0;0;0;0;0;0;0;0;0;0;0
3174;0;0;0;0;0;0;0;0;0;0;0;0;0
3175;0;0;0;0;0;0;0;0;0;0;0;0;0
3176;0;0;0;0;0;1;1;0;0;0;0;0;2
3177;0;0;0;0;0;0;0;0;0;0;0;0;0
3178;0;0;0;0;0;0;0;0;0;0;0;0;0
3179;0;0;0;0;0;1;1;0;0;0;0;0;2
3180;0;0;0;0;0;0;0;0;0;0;0;0;0
3181;0;0;0;0;0;0;0;0;0;0;0;0;0
3182;1;0;0;3;0;2;0;1;0;0;0;0;7
3183;0;0;0;2;0;1;0;0;2;0;0;0;5
3184;0;0;0;3;0;0;0;0;3;0;0;0;6
3185;0;0;0;1;0;0;0;0;1;0;0;0;2
3186;0;0;0;0;0;0;0;0;0;0;0;0;0
3187;0;0;0;2;0;0;1;0;1;0;0;0;4
3188;2;0;2;5;0;0;0;0;3;0;0;0;12
3189;0;0;0;2;0;0;0;0;2;0;0;0;4
3190;0;0;0;0;0;0;0;0;0;0;0;0;0
3191;0;0;0;16;0;0;0;0;16;0;0;0;32
3192;1;0;0;2;0;2;1;1;1;0;0;0;8
3193;0;0;0;0;0;0;0;0;0;0;0;0;0
3194;0;0;0;0;0;0;0;0;0;0;0;0;0
3195;0;0;0;1;0;0;0;0;1;0;0;0;2
3196;0;0;0;0;0;0;0;0;0;0;0;0;0
3197;0;1;0;3;0;1;0;3;3;0;0;0;11
3198;0;0;0;0;0;0;0;0;0;0;0;0;0
3199;0;0;0;2;0;1;0;0;1;0;0;0;4
3200;1;0;0;4;0;5;1;5;1;0;0;0;17
3201;0;1;0;1;0;1;0;0;1;0;0;0;4
3202;2;0;0;0;0;2;0;0;0;0;0;0;4
3203;0;0;0;0;0;0;0;0;0;0;0;0;0
3204;0;0;0;1;0;2;0;1;1;0;0;0;5
3205;0;0;0;0;0;0;0;0;0;0;0;0;0
3206;8;0;0;1;0;8;0;0;1;0;0;0;18
3207;0;0;0;0;0;0;0;0;0;0;0;0;0
3208;0;0;0;0;0;0;0;0;0;0;0;0;0
3209;0;0;0;5;0;0;0;0;5;0;0;0;10
3210;0;0;0;0;0;0;0;0;0;0;0;0;0
3211;0;0;0;2;0;1;0;0;1;0;0;0;4
3212;0;0;0;5;0;1;0;0;4;0;0;0;10
3213;0;0;0;0;0;0;0;0;0;0;0;0;0
3214;0;0;0;2;0;0;0;0;2;0;0;0;4
3215;0;0;0;3;0;0;1;0;2;0;0;0;6
3216;0;0;0;0;0;0;0;0;0;0;0;0;0
3217;0;0;0;1;0;0;0;1;1;0;0;0;3
3218;0;0;0;1;0;1;0;0;0;0;0;0;2
3219;0;0;0;0;0;0;0;0;0;0;0;0;0
3220;1;0;0;1;0;2;0;1;0;0;0;0;5
3221;0;0;0;2;0;0;0;0;2;0;0;0;4
3222;0;0;0;0;0;1;1;0;0;0;0;0;2
3223;0;0;0;0;0;0;0;0;0;0;0;0;0
3224;0;1;0;1;0;0;0;0;2;0;0;0;4
3225;0;0;0;0;0;0;0;0;0;0;0;0;0
3226;1;0;1;3;0;1;0;0;1;0;0;0;7
3227;0;0;2;1;0;1;0;3;0;2;0;0;9
3228;0;0;0;0;0;0;0;0;0;0;0;0;0
3229;0;0;1;0;0;0;0;1;0;0;0;0;2
3230;0;0;0;0;0;0;0;0;0;0;0;0;0
3231;0;0;0;0;0;0;0;0;0;0;0;0;0
3232;0;0;0;1;0;1;1;1;0;0;0;0;4
3233;0;0;0;1;0;0;2;0;0;0;0;0;3
3234;0;0;0;8;0;1;7;1;0;0;0;0;17
3235;0;0;0;1;0;0;0;0;1;0;0;0;2
3236;0;0;0;0;0;0;0;0;0;0;0;0;0
3237;0;0;0;0;0;0;0;0;0;0;0;0;0
3238;0;0;0;1;0;1;0;0;0;0;0;0;2
3239;0;0;0;0;0;0;0;0;0;0;0;0;0
3240;0;0;0;0;0;0;0;0;0;0;0;0;0
3241;0;1;0;2;0;1;0;0;2;0;0;0;6
3242;0;0;0;0;0;0;0;0;0;0;0;0;0
3243;0;0;0;2;0;1;0;0;1;0;0;0;4
3244;1;0;0;1;0;1;0;0;1;0;0;0;4
3245;0;0;1;0;0;1;0;2;1;1;0;0;6
3246;0;1;0;2;0;1;0;0;3;0;0;0;7
3247;0;0;0;0;0;0;0;0;0;0;0;0;0
3248;0;0;0;2;0;1;0;0;1;0;0;0;4
3249;0;0;0;0;0;0;0;0;0;0;0;0;0
3250;0;0;0;1;0;0;0;0;1;0;0;0;2
3251;0;0;0;0;0;0;0;0;0;0;0;0;0
3252;0;0;0;2;0;1;0;0;1;0;0;0;4
3253;0;0;0;1;0;1;0;0;0;0;0;0;2
3254;0;0;0;0;0;0;0;0;0;0;0;0;0
3255;0;0;1;1;0;1;0;2;0;0;0;0;5
3256;0;2;0;3;0;7;0;1;0;0;0;0;13
3257;0;0;0;2;0;1;0;0;1;0;0;0;4
3258;0;0;0;3;0;0;0;1;3;0;1;0;8
3259;0;0;0;0;0;0;0;0;0;0;0;0;0
3260;2;1;1;6;0;6;3;2;4;1;0;0;26
3261;0;0;0;2;0;1;0;0;1;0;0;0;4
3262;0;0;0;0;0;0;0;0;0;0;0;0;0
3263;1;0;0;1;0;2;0;1;0;0;0;0;5
3264;0;0;0;2;0;0;2;0;0;0;0;0;4
3265;0;0;0;1;0;0;0;0;1;0;0;0;2
3266;0;0;0;0;0;0;0;0;0;0;0;0;0
3267;0;0;0;0;0;1;1;0;0;0;0;0;2
3268;0;0;0;0;0;0;0;0;0;0;0;0;0
3269;0;0;0;0;0;0;0;0;0;0;0;0;0
3270;0;0;0;3;0;2;0;2;2;0;0;0;9
3271;0;0;0;0;0;1;3;0;0;0;0;0;4
3272;0;0;0;0;0;0;0;0;0;0;0;0;0
3273;0;0;0;3;0;2;0;0;1;0;0;0;6
3274;0;0;0;0;0;0;0;0;0;0;0;0;0
3275;1;0;0;1;0;1;0;0;1;0;0;0;4
3276;0;0;0;1;0;1;0;0;0;0;0;0;2
3277;0;0;0;0;0;0;0;0;0;0;0;0;0
3278;0;0;0;2;0;0;0;0;2;0;0;0;4
3279;0;0;0;0;0;0;0;0;0;0;0;0;0
3280;0;0;0;0;0;0;0;0;0;0;0;0;0
3281;0;0;0;0;0;0;0;0;0;0;0;0;0
3282;1;0;0;4;0;1;0;0;4;0;0;0;10
3283;0;0;0;1;0;0;2;0;0;0;0;0;3
3284;0;1;0;1;0;2;0;0;0;0;0;0;4
3285;0;0;0;0;0;0;0;0;0;0;0;0;0
3286;0;0;0;0;0;0;0;0;0;0;0;0;0
3287;0;0;0;0;0;0;0;0;0;0;0;0;0
3288;0;0;0;2;0;0;0;0;2;0;0;0;4
3289;0;0;0;0;0;0;0;0;0;0;0;0;0
3290;0;0;0;2;0;0;0;0;2;0;0;0;4
3291;0;0;0;2;0;1;0;0;1;0;0;0;4
3292;0;0;0;6;0;5;1;5;0;0;0;0;17
3293;0;0;0;0;0;0;0;1;0;0;2;0;3
3294;0;0;0;0;0;1;0;1;0;0;0;0;2
3295;0;0;0;0;0;0;0;0;0;0;0;0;0
3296;0;2;0;1;0;0;0;0;1;0;0;0;4
3297;0;0;0;2;0;1;0;0;1;0;0;0;4
3298;0;0;0;3;0;0;0;0;3;0;0;0;6
3299;0;0;0;2;0;1;0;0;1;0;0;0;4
3300;0;6;0;1;0;3;0;0;2;0;0;0;12
3301;0;0;0;2;0;1;0;0;1;0;0;0;4
3302;1;0;0;0;0;1;1;0;0;0;0;0;3
3303;0;0;0;1;0;0;0;0;1;0;0;0;2
3304;0;0;0;0;0;0;0;0;0;0;0;0;0
3305;0;0;0;0;0;0;0;0;0;0;0;0;0
3306;0;0;0;0;0;1;1;0;0;0;0;0;2
3307;0;0;0;0;0;0;0;0;0;0;0;0;0
3308;0;0;1;5;0;2;1;1;2;1;0;0;13
3309;0;0;0;0;0;1;1;0;0;0;0;0;2
3310;0;0;0;0;0;0;0;0;0;0;0;0;0
3311;0;0;0;2;0;1;0;0;1;0;0;0;4
3312;0;0;0;1;0;0;0;0;1;0;0;0;2
3313;0;0;0;0;0;0;0;0;0;0;0;0;0
3314;0;0;0;0;0;1;1;0;0;0;0;0;2
3315;0;0;0;0;0;0;0;0;0;0;0;0;0
3316;0;0;0;2;0;1;0;0;2;0;0;0;5
3317;0;0;0;3;0;3;0;1;1;0;0;0;8
3318;1;0;0;1;0;2;0;1;0;0;0;0;5
3319;0;0;0;2;0;0;1;1;1;0;1;0;6
3320;0;1;2;0;0;3;0;2;0;0;0;0;8
3321;0;0;0;0;0;1;1;0;0;0;0;0;2
3322;0;0;0;0;0;0;0;0;0;0;0;0;0
3323;2;0;0;3;0;3;2;1;1;0;0;0;12
3324;0;0;0;1;0;0;0;0;1;0;0;0;2
3325;0;0;0;0;0;0;0;0;0;0;0;0;0
3326;0;0;0;1;3;2;0;5;1;0;0;0;12
3327;0;0;0;0;0;0;0;0;0;0;0;0;0
3328;0;0;0;1;0;1;1;0;1;0;0;0;4
3329;0;0;0;0;0;0;0;0;0;0;0;0;0
3330;0;0;0;0;0;0;0;0;0;0;0;0;0
3331;0;1;0;1;0;0;0;0;2;0;0;0;4
3332;0;0;0;0;0;1;1;0;0;0;0;0;2
3333;0;0;0;0;0;0;0;0;0;0;0;0;0
3334;0;0;0;0;0;0;0;0;0;0;0;0;0
3335;0;0;0;1;0;2;0;2;1;0;0;0;6
3336;0;0;0;2;0;1;0;0;1;0;0;0;4
3337;2;0;0;3;0;2;0;0;3;0;0;0;10
3338;0;0;0;2;0;1;0;0;1;0;0;0;4
3339;0;0;0;0;0;0;0;0;0;0;0;0;0
3340;0;0;0;0;0;0;0;0;0;0;0;0;0
3341;1;0;1;4;0;5;0;5;0;1;0;0;17
3342;0;0;0;3;0;1;1;0;1;0;0;0;6
3343;0;0;0;1;0;0;0;0;1;0;0;0;2
3344;0;0;0;0;0;0;0;0;0;0;0;0;0
3345;0;0;0;1;0;0;0;0;1;0;0;0;2
3346;0;0;0;0;0;0;0;0;0;0;0;0;0
3347;0;0;0;5;0;1;0;1;5;0;1;0;13
3348;0;0;0;0;0;0;0;0;0;0;0;0;0
3349;0;0;0;2;0;0;0;1;2;0;0;0;5
3350;0;0;0;2;0;1;0;1;1;0;0;0;5
3351;0;0;0;2;0;0;0;2;1;0;2;0;7
3352;0;0;0;0;0;5;1;0;0;0;0;0;6
3353;0;1;0;1;0;0;0;0;2;0;0;0;4
3354;1;4;0;2;0;1;0;0;2;0;0;0;10
3355;1;0;0;1;0;1;0;0;1;0;0;0;4
3356;0;0;0;0;0;0;0;0;0;0;0;0;0
3357;1;0;0;2;0;3;0;1;0;0;0;0;7
3358;0;0;0;0;0;0;0;0;0;0;0;0;0
3359;0;0;0;4;0;3;0;0;3;0;0;0;10
3360;0;2;0;0;0;1;0;0;1;0;0;0;4
3361;0;0;0;2;0;1;0;1;1;0;0;0;5
3362;0;0;0;7;0;0;1;0;6;0;0;0;14
3363;0;2;0;0;0;4;0;2;0;0;0;0;8
3364;0;0;0;2;0;1;1;0;0;0;0;0;4
3365;0;0;0;3;0;0;1;0;2;0;0;0;6
3366;0;0;3;1;0;1;0;4;0;3;0;0;12
3367;1;0;0;0;0;2;1;0;0;0;0;0;4
3368;0;0;0;0;0;0;0;0;0;0;0;0;0
3369;0;0;0;2;0;0;0;0;2;0;0;0;4
3370;0;0;0;0;0;0;0;0;0;0;0;0;0
3371;0;0;0;0;0;0;0;0;0;0;0;0;0
3372;0;0;0;2;0;2;1;1;0;0;0;0;6
3373;0;0;0;1;0;0;0;0;1;0;0;0;2
3374;0;0;0;0;0;0;0;0;0;0;0;0;0
3375;0;1;0;1;0;2;0;0;0;0;0;0;4
3376;0;0;0;0;0;0;0;0;0;0;0;0;0
3377;0;0;0;2;0;4;0;4;0;0;0;0;10
3378;0;0;0;3;0;0;0;0;3;0;0;0;6
3379;0;0;0;2;0;1;0;0;1;0;0;0;4
3380;0;0;0;1;0;0;0;0;1;0;0;0;2
3381;0;0;0;0;0;0;0;0;0;0;0;0;0
3382;1;0;0;2;0;2;0;0;1;0;0;0;6
3383;0;0;0;0;0;0;0;0;0;0;0;0;0
3384;0;0;0;0;0;2;0;2;1;0;0;0;5
3385;0;0;0;2;0;0;0;0;2;0;0;0;4
3386;0;0;0;1;0;0;0;0;1;0;0;0;2
3387;0;0;0;0;0;0;0;0;0;0;0;0;0
3388;1;0;0;0;0;4;0;3;0;0;0;0;8
3389;0;0;0;2;0;1;0;0;1;0;0;0;4
3390;0;0;0;3;0;1;0;0;1;0;0;0;5
3391;0;0;0;2;0;1;0;0;1;0;0;0;4
3392;0;0;0;1;0;2;0;2;1;0;0;0;6
3393;0;0;0;0;0;0;0;0;0;0;0;0;0
3394;0;0;0;2;0;1;1;0;1;0;1;0;6
3395;0;6;0;2;0;8;0;2;0;0;0;0;18
3396;0;0;0;2;0;0;0;0;2;0;0;0;4
3397;1;0;0;1;0;1;0;0;1;0;0;0;4
3398;0;0;0;0;0;0;0;0;0;0;0;0;0
3399;0;0;0;1;0;0;0;0;1;0;0;0;2
3400;0;0;0;0;0;0;0;0;0;0;0;0;0
3401;0;2;0;2;0;20;16;1;0;0;0;0;41
3402;0;0;0;1;0;1;0;2;1;0;0;0;5
3403;0;0;0;2;0;1;0;1;1;0;0;0;5
3404;0;0;0;0;0;0;0;0;0;0;0;0;0
3405;0;0;0;0;0;0;0;0;0;0;0;0;0
3406;0;0;0;2;0;1;1;1;0;0;0;0;5
3407;1;0;0;0;0;1;0;0;0;0;0;0;2
3408;0;0;0;0;0;0;0;0;0;0;0;0;0
3409;0;0;0;0;0;1;1;0;0;0;0;0;2
3410;0;0;0;0;0;0;0;0;0;0;0;0;0
3411;0;0;0;0;0;0;0;0;0;0;0;0;0
3412;0;0;0;0;0;0;0;0;0;0;0;0;0
3413;0;0;0;2;0;1;0;0;1;0;0;0;4
3414;0;0;0;2;0;0;1;0;1;0;0;0;4
3415;0;0;0;2;0;1;0;0;1;0;0;0;4
3416;0;0;3;0;0;0;0;3;0;2;0;0;8
3417;0;0;0;2;0;1;0;0;2;0;0;0;5
3418;0;0;0;2;0;1;0;0;2;0;0;0;5
3419;0;1;0;0;0;2;0;0;0;0;0;0;3
3420;0;0;0;0;0;0;0;0;0;0;0;0;0
3421;0;0;0;1;0;0;0;0;1;0;0;0;2
3422;0;0;0;0;0;0;0;0;0;0;0;0;0
3423;0;0;0;0;0;1;2;0;0;0;0;0;3
3424;0;0;0;0;0;0;0;0;0;0;0;0;0
3425;0;0;0;0;0;0;0;0;0;0;0;0;0
3426;0;0;0;0;0;0;0;0;0;0;0;0;0
3427;0;0;0;3;0;1;1;0;1;0;0;0;6
3428;0;0;0;2;0;0;2;0;1;0;0;0;5
3429;0;0;0;7;0;0;1;0;6;0;0;0;14
3430;1;1;0;0;0;1;0;1;0;0;0;0;4
3431;0;0;0;2;0;0;0;0;2;0;0;0;4
3432;0;0;2;0;0;1;0;2;0;1;1;0;7
3433;0;0;0;2;0;1;0;0;1;0;0;0;4
3434;0;0;0;4;0;4;0;2;2;0;0;0;12
3435;0;0;0;0;0;0;0;0;0;0;0;0;0
3436;0;0;0;1;0;2;0;1;0;0;0;0;4
3437;3;0;0;1;0;4;0;0;1;0;0;0;9
3438;0;0;0;4;0;2;0;1;2;0;0;0;9
3439;0;0;0;2;0;1;0;0;1;0;0;0;4
3440;0;0;0;2;0;2;0;1;0;0;0;0;5
3441;0;0;0;0;0;0;0;0;0;0;0;0;0
3442;0;0;0;0;0;8;0;8;2;0;0;0;18
3443;0;0;0;1;0;2;0;2;1;0;0;0;6
3444;0;0;1;1;0;0;0;1;1;1;0;0;5
3445;0;0;0;3;0;4;0;4;0;0;0;0;11
3446;0;0;0;2;0;3;0;2;1;0;0;0;8
3447;0;0;0;2;0;1;0;1;1;0;0;0;5
3448;0;0;0;2;0;1;1;0;0;0;0;0;4
3449;0;0;0;0;0;0;0;0;0;0;0;0;0
3450;0;0;0;0;0;0;0;0;0;0;0;0;0
3451;0;0;0;0;0;0;0;0;0;0;0;0;0
3452;0;0;0;2;0;1;0;1;2;0;0;0;6
3453;0;0;0;2;0;1;1;0;0;0;0;0;4
3454;0;0;0;1;0;2;1;0;1;0;0;0;5
3455;0;0;0;2;0;2;0;3;0;0;1;0;8
3456;1;0;0;1;0;2;0;1;0;0;0;0;5
3457;0;0;0;1;4;0;0;4;0;0;0;0;9
3458;0;0;0;0;0;0;0;0;0;0;0;0;0
3459;0;0;0;1;0;0;0;0;1;0;0;0;2
3460;0;0;0;0;0;0;0;0;0;0;0;0;0
3461;0;0;0;2;0;1;1;0;0;0;0;0;4
3462;0;0;0;2;0;1;0;0;1;0;0;0;4
3463;0;0;0;1;0;2;0;2;0;0;0;0;5
3464;0;0;0;4;0;4;0;0;0;0;2;0;10
3465;0;0;1;4;0;2;0;2;3;1;1;0;14
3466;0;0;0;0;0;0;0;0;0;0;0;0;0
3467;4;0;0;6;0;4;0;3;6;0;0;0;23
3468;0;0;0;0;0;0;0;0;0;0;0;0;0
3469;0;0;0;10;0;0;8;0;2;0;0;0;20
3470;1;0;0;0;0;1;0;0;0;0;0;0;2
3471;0;0;0;0;0;0;0;0;0;0;0;0;0
3472;0;0;0;1;0;1;0;0;1;0;0;0;3
3473;0;0;0;0;0;0;0;0;0;0;0;0;0
3474;0;0;0;0;0;0;0;0;0;0;0;0;0
3475;0;0;0;2;0;1;0;0;1;0;0;0;4
3476;0;0;0;2;0;0;1;0;1;0;0;0;4
3477;0;0;0;6;0;2;0;2;6;0;0;0;16
3478;0;0;0;0;0;0;0;0;0;0;0;0;0
3479;2;0;0;0;0;2;0;0;0;0;0;0;4
3480;0;0;0;0;0;0;0;0;0;0;0;0;0
3481;0;0;0;10;0;10;0;1;0;0;0;0;21
3482;0;0;0;0;0;1;1;0;0;0;0;0;2
3483;0;0;0;0;0;0;0;0;0;0;0;0;0
3484;0;0;0;0;0;0;0;0;0;0;0;0;0
3485;0;0;0;1;0;0;0;0;1;0;0;0;2
3486;0;0;0;0;0;0;0;0;0;0;0;0;0
3487;0;0;0;0;0;0;0;0;0;0;0;0;0
3488;0;0;0;0;0;0;0;0;0;0;0;0;0
3489;0;0;0;2;0;1;0;0;1;0;0;0;4
3490;0;0;0;6;0;0;3;0;3;0;0;0;12
3491;0;0;0;1;0;0;0;0;1;0;0;0;2
3492;0;0;0;0;0;0;0;0;0;0;0;0;0
3493;0;0;0;0;0;1;1;0;0;0;0;0;2
3494;0;0;0;0;0;0;0;0;0;0;0;0;0
3495;0;0;1;1;0;1;0;2;0;1;0;0;6
3496;0;0;0;2;0;1;0;0;1;0;0;0;4
3497;0;0;0;0;0;0;0;0;0;0;0;0;0
3498;0;0;0;2;0;1;1;0;0;0;0;0;4
3499;0;1;0;0;0;1;0;0;0;0;0;0;2
3500;0;0;0;0;0;0;0;0;0;0;0;0;0
3501;1;0;0;2;0;2;1;1;0;0;0;0;7
3502;0;0;0;1;0;0;0;0;1;0;0;0;2
3503;0;0;0;0;0;0;0;0;0;0;0;0;0
3504;0;0;0;1;0;2;0;2;0;0;0;0;5
3505;0;0;0;0;0;0;0;0;0;0;0;0;0
3506;0;0;0;1;0;0;0;0;1;0;0;0;2
3507;0;0;0;0;0;0;0;0;0;0;0;0;0
